0,1,paths,img_shape
4138.jpg,Ballasted,./merged_data/train/4138.jpg,"(3, 2299, 1537)"
4139.jpg,Ballasted,./merged_data/train/4139.jpg,"(3, 257, 450)"
4140.jpg,Adhered,./merged_data/train/4140.jpg,"(3, 1287, 565)"
4141.jpg,Adhered,./merged_data/train/4141.jpg,"(3, 722, 126)"
4142.jpg,Steel,./merged_data/train/4142.jpg,"(3, 434, 298)"
4143.jpg,Concrete,./merged_data/train/4143.jpg,"(3, 2067, 1786)"
4144.jpg,Steel,./merged_data/train/4144.jpg,"(3, 375, 265)"
4145.jpg,Plastic & fabric,./merged_data/train/4145.jpg,"(3, 2918, 1661)"
4146.jpg,Plastic & fabric,./merged_data/train/4146.jpg,"(3, 132, 247)"
4147.jpg,Shingle,./merged_data/train/4147.jpg,"(3, 645, 159)"
4148.jpg,Steel,./merged_data/train/4148.jpg,"(3, 151, 108)"
4149.jpg,Plastic & fabric,./merged_data/train/4149.jpg,"(3, 629, 351)"
4150.jpg,Plastic & fabric,./merged_data/train/4150.jpg,"(3, 270, 236)"
4151.jpg,Concrete,./merged_data/train/4151.jpg,"(3, 1663, 1181)"
4152.jpg,Plastic & fabric,./merged_data/train/4152.jpg,"(3, 413, 311)"
4153.jpg,Plastic & fabric,./merged_data/train/4153.jpg,"(3, 106, 210)"
4154.jpg,Plastic & fabric,./merged_data/train/4154.jpg,"(3, 443, 1015)"
4155.jpg,Concrete,./merged_data/train/4155.jpg,"(3, 1162, 1205)"
4156.jpg,Adhered,./merged_data/train/4156.jpg,"(3, 463, 263)"
4157.jpg,Shingle,./merged_data/train/4157.jpg,"(3, 808, 559)"
4158.jpg,Steel,./merged_data/train/4158.jpg,"(3, 977, 901)"
4159.jpg,Shingle,./merged_data/train/4159.jpg,"(3, 997, 394)"
4160.jpg,Concrete,./merged_data/train/4160.jpg,"(3, 1126, 1125)"
4161.jpg,Concrete,./merged_data/train/4161.jpg,"(3, 908, 538)"
4162.jpg,Steel,./merged_data/train/4162.jpg,"(3, 67, 59)"
4163.jpg,Adhered,./merged_data/train/4163.jpg,"(3, 733, 121)"
4164.jpg,Plastic & fabric,./merged_data/train/4164.jpg,"(3, 94, 209)"
4165.jpg,Shingle,./merged_data/train/4165.jpg,"(3, 1467, 1509)"
4166.jpg,Shingle,./merged_data/train/4166.jpg,"(3, 328, 314)"
4167.jpg,Adhered,./merged_data/train/4167.jpg,"(3, 374, 150)"
4168.jpg,Plastic & fabric,./merged_data/train/4168.jpg,"(3, 623, 604)"
4169.jpg,Shingle,./merged_data/train/4169.jpg,"(3, 1224, 91)"
4170.jpg,Steel,./merged_data/train/4170.jpg,"(3, 310, 194)"
4171.jpg,Steel,./merged_data/train/4171.jpg,"(3, 469, 1150)"
4172.jpg,Shingle,./merged_data/train/4172.jpg,"(3, 510, 320)"
4173.jpg,Plastic & fabric,./merged_data/train/4173.jpg,"(3, 627, 1264)"
4174.jpg,Plastic & fabric,./merged_data/train/4174.jpg,"(3, 227, 205)"
4175.jpg,Ballasted,./merged_data/train/4175.jpg,"(3, 332, 1409)"
4176.jpg,Shingle,./merged_data/train/4176.jpg,"(3, 338, 544)"
4177.jpg,Shingle,./merged_data/train/4177.jpg,"(3, 380, 265)"
4178.jpg,Shingle,./merged_data/train/4178.jpg,"(3, 775, 243)"
4179.jpg,Shingle,./merged_data/train/4179.jpg,"(3, 200, 107)"
4180.jpg,Shingle,./merged_data/train/4180.jpg,"(3, 1210, 615)"
4181.jpg,Adhered,./merged_data/train/4181.jpg,"(3, 758, 301)"
4182.jpg,Concrete,./merged_data/train/4182.jpg,"(3, 1747, 1425)"
4183.jpg,Concrete,./merged_data/train/4183.jpg,"(3, 787, 362)"
4184.jpg,Adhered,./merged_data/train/4184.jpg,"(3, 2414, 2679)"
4185.jpg,Concrete,./merged_data/train/4185.jpg,"(3, 1186, 1894)"
4186.jpg,Adhered,./merged_data/train/4186.jpg,"(3, 393, 589)"
4187.jpg,Concrete,./merged_data/train/4187.jpg,"(3, 1023, 1620)"
4188.jpg,Concrete,./merged_data/train/4188.jpg,"(3, 1031, 691)"
4189.jpg,Plastic & fabric,./merged_data/train/4189.jpg,"(3, 396, 383)"
4190.jpg,Steel,./merged_data/train/4190.jpg,"(3, 558, 173)"
4191.jpg,Steel,./merged_data/train/4191.jpg,"(3, 1643, 1262)"
4192.jpg,Shingle,./merged_data/train/4192.jpg,"(3, 898, 229)"
4193.jpg,Steel,./merged_data/train/4193.jpg,"(3, 454, 651)"
4194.jpg,Ballasted,./merged_data/train/4194.jpg,"(3, 1207, 793)"
4195.jpg,Ballasted,./merged_data/train/4195.jpg,"(3, 1367, 422)"
4196.jpg,Steel,./merged_data/train/4196.jpg,"(3, 310, 385)"
4197.jpg,Steel,./merged_data/train/4197.jpg,"(3, 274, 181)"
4198.jpg,Concrete,./merged_data/train/4198.jpg,"(3, 646, 850)"
4199.jpg,Steel,./merged_data/train/4199.jpg,"(3, 324, 542)"
4200.jpg,Steel,./merged_data/train/4200.jpg,"(3, 836, 1236)"
4201.jpg,Adhered,./merged_data/train/4201.jpg,"(3, 636, 193)"
4202.jpg,Shingle,./merged_data/train/4202.jpg,"(3, 493, 507)"
4203.jpg,Adhered,./merged_data/train/4203.jpg,"(3, 334, 635)"
4204.jpg,Steel,./merged_data/train/4204.jpg,"(3, 1279, 1049)"
4205.jpg,Shingle,./merged_data/train/4205.jpg,"(3, 873, 591)"
4206.jpg,Steel,./merged_data/train/4206.jpg,"(3, 274, 181)"
4207.jpg,Shingle,./merged_data/train/4207.jpg,"(3, 455, 529)"
4208.jpg,Adhered,./merged_data/train/4208.jpg,"(3, 1316, 956)"
4209.jpg,Steel,./merged_data/train/4209.jpg,"(3, 148, 94)"
4210.jpg,Ballasted,./merged_data/train/4210.jpg,"(3, 1738, 1258)"
4211.jpg,Concrete,./merged_data/train/4211.jpg,"(3, 1280, 792)"
4212.jpg,Shingle,./merged_data/train/4212.jpg,"(3, 513, 165)"
4213.jpg,Steel,./merged_data/train/4213.jpg,"(3, 667, 641)"
4214.jpg,Plastic & fabric,./merged_data/train/4214.jpg,"(3, 1868, 525)"
4215.jpg,Shingle,./merged_data/train/4215.jpg,"(3, 344, 288)"
4216.jpg,Steel,./merged_data/train/4216.jpg,"(3, 441, 500)"
4217.jpg,Concrete,./merged_data/train/4217.jpg,"(3, 2828, 1167)"
4218.jpg,Concrete,./merged_data/train/4218.jpg,"(3, 2709, 3287)"
4219.jpg,Adhered,./merged_data/train/4219.jpg,"(3, 1287, 711)"
4220.jpg,Ballasted,./merged_data/train/4220.jpg,"(3, 1682, 1595)"
4221.jpg,Steel,./merged_data/train/4221.jpg,"(3, 440, 1556)"
4222.jpg,Ballasted,./merged_data/train/4222.jpg,"(3, 2846, 1137)"
4223.jpg,Steel,./merged_data/train/4223.jpg,"(3, 206, 529)"
4224.jpg,Ballasted,./merged_data/train/4224.jpg,"(3, 865, 1382)"
4225.jpg,Plastic & fabric,./merged_data/train/4225.jpg,"(3, 1526, 605)"
4226.jpg,Plastic & fabric,./merged_data/train/4226.jpg,"(3, 238, 161)"
4227.jpg,Steel,./merged_data/train/4227.jpg,"(3, 114, 605)"
4228.jpg,Adhered,./merged_data/train/4228.jpg,"(3, 1002, 1018)"
4229.jpg,Shingle,./merged_data/train/4229.jpg,"(3, 706, 275)"
4230.jpg,Steel,./merged_data/train/4230.jpg,"(3, 2128, 582)"
4231.jpg,Plastic & fabric,./merged_data/train/4231.jpg,"(3, 160, 472)"
4232.jpg,Plastic & fabric,./merged_data/train/4232.jpg,"(3, 151, 320)"
4233.jpg,Ballasted,./merged_data/train/4233.jpg,"(3, 876, 434)"
4234.jpg,Adhered,./merged_data/train/4234.jpg,"(3, 676, 800)"
4235.jpg,Concrete,./merged_data/train/4235.jpg,"(3, 1280, 792)"
4236.jpg,Shingle,./merged_data/train/4236.jpg,"(3, 558, 229)"
4237.jpg,Steel,./merged_data/train/4237.jpg,"(3, 207, 137)"
4238.jpg,Concrete,./merged_data/train/4238.jpg,"(3, 1952, 1421)"
4239.jpg,Shingle,./merged_data/train/4239.jpg,"(3, 1085, 264)"
4240.jpg,Shingle,./merged_data/train/4240.jpg,"(3, 510, 320)"
4241.jpg,Concrete,./merged_data/train/4241.jpg,"(3, 3172, 614)"
4242.jpg,Adhered,./merged_data/train/4242.jpg,"(3, 736, 366)"
4243.jpg,Concrete,./merged_data/train/4243.jpg,"(3, 691, 853)"
4244.jpg,Steel,./merged_data/train/4244.jpg,"(3, 906, 2028)"
4245.jpg,Plastic & fabric,./merged_data/train/4245.jpg,"(3, 132, 64)"
4246.jpg,Plastic & fabric,./merged_data/train/4246.jpg,"(3, 171, 230)"
4247.jpg,Steel,./merged_data/train/4247.jpg,"(3, 587, 624)"
4248.jpg,Ballasted,./merged_data/train/4248.jpg,"(3, 733, 386)"
4249.jpg,Concrete,./merged_data/train/4249.jpg,"(3, 1686, 1319)"
4250.jpg,Shingle,./merged_data/train/4250.jpg,"(3, 351, 543)"
4251.jpg,Plastic & fabric,./merged_data/train/4251.jpg,"(3, 580, 385)"
4252.jpg,Shingle,./merged_data/train/4252.jpg,"(3, 513, 165)"
4253.jpg,Plastic & fabric,./merged_data/train/4253.jpg,"(3, 732, 1323)"
4254.jpg,Steel,./merged_data/train/4254.jpg,"(3, 442, 233)"
4255.jpg,Shingle,./merged_data/train/4255.jpg,"(3, 1003, 340)"
4256.jpg,Adhered,./merged_data/train/4256.jpg,"(3, 553, 159)"
4257.jpg,Adhered,./merged_data/train/4257.jpg,"(3, 953, 296)"
4258.jpg,Adhered,./merged_data/train/4258.jpg,"(3, 3283, 3536)"
4259.jpg,Shingle,./merged_data/train/4259.jpg,"(3, 1072, 1234)"
4260.jpg,Steel,./merged_data/train/4260.jpg,"(3, 451, 527)"
4261.jpg,Concrete,./merged_data/train/4261.jpg,"(3, 1950, 1225)"
4262.jpg,Plastic & fabric,./merged_data/train/4262.jpg,"(3, 291, 183)"
4263.jpg,Ballasted,./merged_data/train/4263.jpg,"(3, 1495, 1383)"
4264.jpg,Plastic & fabric,./merged_data/train/4264.jpg,"(3, 149, 245)"
4265.jpg,Adhered,./merged_data/train/4265.jpg,"(3, 746, 214)"
4266.jpg,Steel,./merged_data/train/4266.jpg,"(3, 632, 408)"
4267.jpg,Plastic & fabric,./merged_data/train/4267.jpg,"(3, 773, 522)"
4268.jpg,Ballasted,./merged_data/train/4268.jpg,"(3, 1975, 2111)"
4269.jpg,Shingle,./merged_data/train/4269.jpg,"(3, 298, 147)"
4270.jpg,Shingle,./merged_data/train/4270.jpg,"(3, 337, 403)"
4271.jpg,Ballasted,./merged_data/train/4271.jpg,"(3, 963, 871)"
4272.jpg,Adhered,./merged_data/train/4272.jpg,"(3, 1181, 580)"
4273.jpg,Plastic & fabric,./merged_data/train/4273.jpg,"(3, 291, 183)"
4274.jpg,Adhered,./merged_data/train/4274.jpg,"(3, 1238, 393)"
4275.jpg,Plastic & fabric,./merged_data/train/4275.jpg,"(3, 1868, 525)"
4276.jpg,Shingle,./merged_data/train/4276.jpg,"(3, 242, 356)"
4277.jpg,Adhered,./merged_data/train/4277.jpg,"(3, 167, 385)"
4278.jpg,Steel,./merged_data/train/4278.jpg,"(3, 154, 175)"
4279.jpg,Plastic & fabric,./merged_data/train/4279.jpg,"(3, 716, 735)"
4280.jpg,Plastic & fabric,./merged_data/train/4280.jpg,"(3, 627, 1264)"
4281.jpg,Shingle,./merged_data/train/4281.jpg,"(3, 379, 257)"
4282.jpg,Steel,./merged_data/train/4282.jpg,"(3, 681, 667)"
4283.jpg,Steel,./merged_data/train/4283.jpg,"(3, 449, 311)"
4284.jpg,Adhered,./merged_data/train/4284.jpg,"(3, 2322, 613)"
4285.jpg,Steel,./merged_data/train/4285.jpg,"(3, 102, 74)"
4286.jpg,Shingle,./merged_data/train/4286.jpg,"(3, 873, 591)"
4287.jpg,Plastic & fabric,./merged_data/train/4287.jpg,"(3, 153, 451)"
4288.jpg,Adhered,./merged_data/train/4288.jpg,"(3, 992, 621)"
4289.jpg,Steel,./merged_data/train/4289.jpg,"(3, 1035, 699)"
4290.jpg,Ballasted,./merged_data/train/4290.jpg,"(3, 1621, 908)"
4291.jpg,Shingle,./merged_data/train/4291.jpg,"(3, 546, 179)"
4292.jpg,Steel,./merged_data/train/4292.jpg,"(3, 1252, 518)"
4293.jpg,Adhered,./merged_data/train/4293.jpg,"(3, 1621, 1376)"
4294.jpg,Plastic & fabric,./merged_data/train/4294.jpg,"(3, 556, 297)"
4295.jpg,Shingle,./merged_data/train/4295.jpg,"(3, 310, 241)"
4296.jpg,Concrete,./merged_data/train/4296.jpg,"(3, 1639, 1753)"
4297.jpg,Plastic & fabric,./merged_data/train/4297.jpg,"(3, 805, 450)"
4298.jpg,Steel,./merged_data/train/4298.jpg,"(3, 619, 428)"
4299.jpg,Shingle,./merged_data/train/4299.jpg,"(3, 501, 326)"
4300.jpg,Plastic & fabric,./merged_data/train/4300.jpg,"(3, 1854, 1016)"
4301.jpg,Shingle,./merged_data/train/4301.jpg,"(3, 341, 189)"
4302.jpg,Adhered,./merged_data/train/4302.jpg,"(3, 569, 423)"
4303.jpg,Adhered,./merged_data/train/4303.jpg,"(3, 622, 261)"
4304.jpg,Steel,./merged_data/train/4304.jpg,"(3, 467, 133)"
4305.jpg,Concrete,./merged_data/train/4305.jpg,"(3, 3122, 1699)"
4306.jpg,Steel,./merged_data/train/4306.jpg,"(3, 78, 102)"
4307.jpg,Shingle,./merged_data/train/4307.jpg,"(3, 324, 123)"
4308.jpg,Concrete,./merged_data/train/4308.jpg,"(3, 2087, 575)"
4309.jpg,Shingle,./merged_data/train/4309.jpg,"(3, 554, 245)"
4310.jpg,Plastic & fabric,./merged_data/train/4310.jpg,"(3, 157, 475)"
4311.jpg,Steel,./merged_data/train/4311.jpg,"(3, 423, 433)"
4312.jpg,Steel,./merged_data/train/4312.jpg,"(3, 641, 470)"
4313.jpg,Concrete,./merged_data/train/4313.jpg,"(3, 1478, 1357)"
4314.jpg,Steel,./merged_data/train/4314.jpg,"(3, 324, 542)"
4315.jpg,Concrete,./merged_data/train/4315.jpg,"(3, 1388, 1088)"
4316.jpg,Plastic & fabric,./merged_data/train/4316.jpg,"(3, 303, 778)"
4317.jpg,Adhered,./merged_data/train/4317.jpg,"(3, 413, 675)"
4318.jpg,Plastic & fabric,./merged_data/train/4318.jpg,"(3, 623, 604)"
4319.jpg,Adhered,./merged_data/train/4319.jpg,"(3, 509, 415)"
4320.jpg,Shingle,./merged_data/train/4320.jpg,"(3, 157, 133)"
4321.jpg,Adhered,./merged_data/train/4321.jpg,"(3, 722, 126)"
4322.jpg,Plastic & fabric,./merged_data/train/4322.jpg,"(3, 127, 50)"
4323.jpg,Adhered,./merged_data/train/4323.jpg,"(3, 2601, 1396)"
4324.jpg,Plastic & fabric,./merged_data/train/4324.jpg,"(3, 120, 110)"
4325.jpg,Adhered,./merged_data/train/4325.jpg,"(3, 844, 757)"
4326.jpg,Adhered,./merged_data/train/4326.jpg,"(3, 788, 463)"
4327.jpg,Plastic & fabric,./merged_data/train/4327.jpg,"(3, 583, 453)"
4328.jpg,Steel,./merged_data/train/4328.jpg,"(3, 712, 689)"
4329.jpg,Plastic & fabric,./merged_data/train/4329.jpg,"(3, 2918, 1661)"
4330.jpg,Steel,./merged_data/train/4330.jpg,"(3, 2197, 2112)"
4331.jpg,Plastic & fabric,./merged_data/train/4331.jpg,"(3, 181, 129)"
4332.jpg,Shingle,./merged_data/train/4332.jpg,"(3, 510, 320)"
4333.jpg,Shingle,./merged_data/train/4333.jpg,"(3, 1016, 256)"
4334.jpg,Steel,./merged_data/train/4334.jpg,"(3, 665, 371)"
4335.jpg,Adhered,./merged_data/train/4335.jpg,"(3, 1621, 1376)"
4336.jpg,Steel,./merged_data/train/4336.jpg,"(3, 708, 209)"
4337.jpg,Shingle,./merged_data/train/4337.jpg,"(3, 265, 121)"
4338.jpg,Steel,./merged_data/train/4338.jpg,"(3, 549, 1205)"
4339.jpg,Shingle,./merged_data/train/4339.jpg,"(3, 40, 40)"
4340.jpg,Concrete,./merged_data/train/4340.jpg,"(3, 1784, 1547)"
4341.jpg,Concrete,./merged_data/train/4341.jpg,"(3, 1052, 1445)"
4342.jpg,Adhered,./merged_data/train/4342.jpg,"(3, 771, 235)"
4343.jpg,Plastic & fabric,./merged_data/train/4343.jpg,"(3, 556, 297)"
4344.jpg,Ballasted,./merged_data/train/4344.jpg,"(3, 197, 1087)"
4345.jpg,Adhered,./merged_data/train/4345.jpg,"(3, 329, 340)"
4346.jpg,Concrete,./merged_data/train/4346.jpg,"(3, 1280, 554)"
4347.jpg,Ballasted,./merged_data/train/4347.jpg,"(3, 357, 332)"
4348.jpg,Concrete,./merged_data/train/4348.jpg,"(3, 2578, 1356)"
4349.jpg,Adhered,./merged_data/train/4349.jpg,"(3, 365, 837)"
4350.jpg,Steel,./merged_data/train/4350.jpg,"(3, 147, 120)"
4351.jpg,Ballasted,./merged_data/train/4351.jpg,"(3, 2060, 1410)"
4352.jpg,Shingle,./merged_data/train/4352.jpg,"(3, 298, 147)"
4353.jpg,Concrete,./merged_data/train/4353.jpg,"(3, 1182, 481)"
4354.jpg,Concrete,./merged_data/train/4354.jpg,"(3, 1714, 813)"
4355.jpg,Steel,./merged_data/train/4355.jpg,"(3, 399, 211)"
4356.jpg,Shingle,./merged_data/train/4356.jpg,"(3, 338, 544)"
4357.jpg,Concrete,./merged_data/train/4357.jpg,"(3, 1744, 1262)"
4358.jpg,Ballasted,./merged_data/train/4358.jpg,"(3, 966, 408)"
4359.jpg,Adhered,./merged_data/train/4359.jpg,"(3, 1397, 1262)"
4360.jpg,Steel,./merged_data/train/4360.jpg,"(3, 2197, 2112)"
4361.jpg,Adhered,./merged_data/train/4361.jpg,"(3, 900, 940)"
4362.jpg,Concrete,./merged_data/train/4362.jpg,"(3, 976, 1706)"
4363.jpg,Adhered,./merged_data/train/4363.jpg,"(3, 334, 635)"
4364.jpg,Plastic & fabric,./merged_data/train/4364.jpg,"(3, 4061, 5114)"
4365.jpg,Shingle,./merged_data/train/4365.jpg,"(3, 763, 449)"
4366.jpg,Concrete,./merged_data/train/4366.jpg,"(3, 383, 527)"
4367.jpg,Steel,./merged_data/train/4367.jpg,"(3, 113, 44)"
4368.jpg,Concrete,./merged_data/train/4368.jpg,"(3, 3016, 3900)"
4369.jpg,Adhered,./merged_data/train/4369.jpg,"(3, 578, 173)"
4370.jpg,Plastic & fabric,./merged_data/train/4370.jpg,"(3, 114, 189)"
4371.jpg,Concrete,./merged_data/train/4371.jpg,"(3, 4220, 1951)"
4372.jpg,Ballasted,./merged_data/train/4372.jpg,"(3, 1428, 961)"
4373.jpg,Steel,./merged_data/train/4373.jpg,"(3, 734, 367)"
4374.jpg,Shingle,./merged_data/train/4374.jpg,"(3, 898, 229)"
4375.jpg,Ballasted,./merged_data/train/4375.jpg,"(3, 1413, 916)"
4376.jpg,Concrete,./merged_data/train/4376.jpg,"(3, 1089, 1058)"
4377.jpg,Plastic & fabric,./merged_data/train/4377.jpg,"(3, 3018, 4374)"
4378.jpg,Steel,./merged_data/train/4378.jpg,"(3, 725, 639)"
4379.jpg,Ballasted,./merged_data/train/4379.jpg,"(3, 4919, 2772)"
4380.jpg,Concrete,./merged_data/train/4380.jpg,"(3, 1427, 549)"
4381.jpg,Concrete,./merged_data/train/4381.jpg,"(3, 2077, 2416)"
4382.jpg,Shingle,./merged_data/train/4382.jpg,"(3, 346, 134)"
4383.jpg,Plastic & fabric,./merged_data/train/4383.jpg,"(3, 572, 426)"
4384.jpg,Plastic & fabric,./merged_data/train/4384.jpg,"(3, 233, 157)"
4385.jpg,Adhered,./merged_data/train/4385.jpg,"(3, 1095, 900)"
4386.jpg,Plastic & fabric,./merged_data/train/4386.jpg,"(3, 163, 151)"
4387.jpg,Adhered,./merged_data/train/4387.jpg,"(3, 419, 111)"
4388.jpg,Ballasted,./merged_data/train/4388.jpg,"(3, 1268, 1609)"
4389.jpg,Concrete,./merged_data/train/4389.jpg,"(3, 1704, 870)"
4390.jpg,Shingle,./merged_data/train/4390.jpg,"(3, 138, 198)"
4391.jpg,Adhered,./merged_data/train/4391.jpg,"(3, 516, 929)"
4392.jpg,Adhered,./merged_data/train/4392.jpg,"(3, 1255, 1065)"
4393.jpg,Steel,./merged_data/train/4393.jpg,"(3, 560, 434)"
4394.jpg,Steel,./merged_data/train/4394.jpg,"(3, 1467, 2407)"
4395.jpg,Steel,./merged_data/train/4395.jpg,"(3, 60, 57)"
4396.jpg,Concrete,./merged_data/train/4396.jpg,"(3, 1610, 2251)"
4397.jpg,Plastic & fabric,./merged_data/train/4397.jpg,"(3, 227, 205)"
4398.jpg,Shingle,./merged_data/train/4398.jpg,"(3, 113, 63)"
4399.jpg,Concrete,./merged_data/train/4399.jpg,"(3, 730, 802)"
4400.jpg,Adhered,./merged_data/train/4400.jpg,"(3, 1358, 557)"
4401.jpg,Shingle,./merged_data/train/4401.jpg,"(3, 385, 467)"
4402.jpg,Ballasted,./merged_data/train/4402.jpg,"(3, 1738, 1258)"
4403.jpg,Concrete,./merged_data/train/4403.jpg,"(3, 2260, 995)"
4404.jpg,Ballasted,./merged_data/train/4404.jpg,"(3, 2284, 2236)"
4405.jpg,Steel,./merged_data/train/4405.jpg,"(3, 1226, 1064)"
4406.jpg,Adhered,./merged_data/train/4406.jpg,"(3, 1096, 605)"
4407.jpg,Adhered,./merged_data/train/4407.jpg,"(3, 1606, 934)"
4408.jpg,Steel,./merged_data/train/4408.jpg,"(3, 732, 556)"
4409.jpg,Steel,./merged_data/train/4409.jpg,"(3, 1381, 609)"
4410.jpg,Shingle,./merged_data/train/4410.jpg,"(3, 347, 298)"
4411.jpg,Shingle,./merged_data/train/4411.jpg,"(3, 81, 64)"
4412.jpg,Steel,./merged_data/train/4412.jpg,"(3, 570, 207)"
4413.jpg,Plastic & fabric,./merged_data/train/4413.jpg,"(3, 157, 475)"
4414.jpg,Steel,./merged_data/train/4414.jpg,"(3, 350, 462)"
4415.jpg,Adhered,./merged_data/train/4415.jpg,"(3, 1141, 2395)"
4416.jpg,Adhered,./merged_data/train/4416.jpg,"(3, 2139, 839)"
4417.jpg,Concrete,./merged_data/train/4417.jpg,"(3, 2709, 3287)"
4418.jpg,Shingle,./merged_data/train/4418.jpg,"(3, 286, 252)"
4419.jpg,Steel,./merged_data/train/4419.jpg,"(3, 397, 1169)"
4420.jpg,Concrete,./merged_data/train/4420.jpg,"(3, 1439, 935)"
4421.jpg,Ballasted,./merged_data/train/4421.jpg,"(3, 726, 376)"
4422.jpg,Adhered,./merged_data/train/4422.jpg,"(3, 411, 1811)"
4423.jpg,Shingle,./merged_data/train/4423.jpg,"(3, 1124, 272)"
4424.jpg,Steel,./merged_data/train/4424.jpg,"(3, 128, 64)"
4425.jpg,Ballasted,./merged_data/train/4425.jpg,"(3, 1163, 1531)"
4426.jpg,Shingle,./merged_data/train/4426.jpg,"(3, 487, 521)"
4427.jpg,Ballasted,./merged_data/train/4427.jpg,"(3, 2312, 1497)"
4428.jpg,Shingle,./merged_data/train/4428.jpg,"(3, 241, 186)"
4429.jpg,Plastic & fabric,./merged_data/train/4429.jpg,"(3, 158, 164)"
4430.jpg,Shingle,./merged_data/train/4430.jpg,"(3, 293, 402)"
4431.jpg,Ballasted,./merged_data/train/4431.jpg,"(3, 2846, 1137)"
4432.jpg,Steel,./merged_data/train/4432.jpg,"(3, 1501, 625)"
4433.jpg,Shingle,./merged_data/train/4433.jpg,"(3, 324, 530)"
4434.jpg,Adhered,./merged_data/train/4434.jpg,"(3, 539, 331)"
4435.jpg,Ballasted,./merged_data/train/4435.jpg,"(3, 725, 438)"
4436.jpg,Plastic & fabric,./merged_data/train/4436.jpg,"(3, 289, 412)"
4437.jpg,Ballasted,./merged_data/train/4437.jpg,"(3, 1268, 1609)"
4438.jpg,Adhered,./merged_data/train/4438.jpg,"(3, 197, 128)"
4439.jpg,Plastic & fabric,./merged_data/train/4439.jpg,"(3, 195, 721)"
4440.jpg,Concrete,./merged_data/train/4440.jpg,"(3, 1288, 1144)"
4441.jpg,Steel,./merged_data/train/4441.jpg,"(3, 78, 57)"
4442.jpg,Concrete,./merged_data/train/4442.jpg,"(3, 1229, 1486)"
4443.jpg,Concrete,./merged_data/train/4443.jpg,"(3, 1812, 1325)"
4444.jpg,Plastic & fabric,./merged_data/train/4444.jpg,"(3, 174, 186)"
4445.jpg,Concrete,./merged_data/train/4445.jpg,"(3, 646, 850)"
4446.jpg,Adhered,./merged_data/train/4446.jpg,"(3, 1316, 956)"
4447.jpg,Steel,./merged_data/train/4447.jpg,"(3, 234, 94)"
4448.jpg,Concrete,./merged_data/train/4448.jpg,"(3, 2067, 1786)"
4449.jpg,Ballasted,./merged_data/train/4449.jpg,"(3, 1682, 1595)"
4450.jpg,Plastic & fabric,./merged_data/train/4450.jpg,"(3, 175, 91)"
4451.jpg,Adhered,./merged_data/train/4451.jpg,"(3, 813, 675)"
4452.jpg,Adhered,./merged_data/train/4452.jpg,"(3, 322, 193)"
4453.jpg,Concrete,./merged_data/train/4453.jpg,"(3, 617, 664)"
4454.jpg,Plastic & fabric,./merged_data/train/4454.jpg,"(3, 144, 347)"
4455.jpg,Adhered,./merged_data/train/4455.jpg,"(3, 746, 214)"
4456.jpg,Steel,./merged_data/train/4456.jpg,"(3, 310, 194)"
4457.jpg,Adhered,./merged_data/train/4457.jpg,"(3, 550, 1003)"
4458.jpg,Steel,./merged_data/train/4458.jpg,"(3, 497, 593)"
4459.jpg,Steel,./merged_data/train/4459.jpg,"(3, 274, 181)"
4460.jpg,Ballasted,./merged_data/train/4460.jpg,"(3, 1669, 1550)"
4461.jpg,Adhered,./merged_data/train/4461.jpg,"(3, 1000, 598)"
4462.jpg,Steel,./merged_data/train/4462.jpg,"(3, 59, 90)"
4463.jpg,Shingle,./merged_data/train/4463.jpg,"(3, 113, 57)"
4464.jpg,Adhered,./merged_data/train/4464.jpg,"(3, 411, 1811)"
4465.jpg,Steel,./merged_data/train/4465.jpg,"(3, 447, 278)"
4466.jpg,Adhered,./merged_data/train/4466.jpg,"(3, 359, 858)"
4467.jpg,Concrete,./merged_data/train/4467.jpg,"(3, 1052, 1445)"
4468.jpg,Adhered,./merged_data/train/4468.jpg,"(3, 413, 675)"
4469.jpg,Plastic & fabric,./merged_data/train/4469.jpg,"(3, 1113, 293)"
4470.jpg,Shingle,./merged_data/train/4470.jpg,"(3, 243, 149)"
4471.jpg,Plastic & fabric,./merged_data/train/4471.jpg,"(3, 190, 389)"
4472.jpg,Steel,./merged_data/train/4472.jpg,"(3, 366, 416)"
4473.jpg,Concrete,./merged_data/train/4473.jpg,"(3, 1280, 554)"
4474.jpg,Steel,./merged_data/train/4474.jpg,"(3, 119, 189)"
4475.jpg,Plastic & fabric,./merged_data/train/4475.jpg,"(3, 298, 465)"
4476.jpg,Shingle,./merged_data/train/4476.jpg,"(3, 338, 323)"
4477.jpg,Steel,./merged_data/train/4477.jpg,"(3, 570, 207)"
4478.jpg,Adhered,./merged_data/train/4478.jpg,"(3, 1002, 1018)"
4479.jpg,Plastic & fabric,./merged_data/train/4479.jpg,"(3, 175, 93)"
4480.jpg,Ballasted,./merged_data/train/4480.jpg,"(3, 1482, 1034)"
4481.jpg,Steel,./merged_data/train/4481.jpg,"(3, 1598, 711)"
4482.jpg,Shingle,./merged_data/train/4482.jpg,"(3, 204, 189)"
4483.jpg,Ballasted,./merged_data/train/4483.jpg,"(3, 1797, 909)"
4484.jpg,Concrete,./merged_data/train/4484.jpg,"(3, 1388, 1527)"
4485.jpg,Concrete,./merged_data/train/4485.jpg,"(3, 3016, 3900)"
